Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2021,8,1,    21.6,    15.2,    18.2,    21.2,-,-,-,-,-
Mandai,2021,8,2,     4.6,     4.0,     4.4,     4.6,-,-,-,-,-
Mandai,2021,8,3,     4.2,     2.6,     3.8,     4.0,-,-,-,-,-
Mandai,2021,8,4,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Mandai,2021,8,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,8,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,8,7,    11.6,     5.2,     9.2,    11.6,-,-,-,-,-
Mandai,2021,8,8,     6.2,     6.0,     6.0,     6.2,-,-,-,-,-
Mandai,2021,8,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,8,10,     1.4,     1.4,     1.4,     1.4,-,-,-,-,-
Mandai,2021,8,11,     0.6,     0.4,     0.4,     0.4,-,-,-,-,-
Mandai,2021,8,12,    25.6,    14.4,    15.2,    15.2,-,-,-,-,-
Mandai,2021,8,13,     8.8,     8.0,     8.8,     8.8,-,-,-,-,-
Mandai,2021,8,14,    37.8,    26.0,    30.6,    34.6,-,-,-,-,-
Mandai,2021,8,15,     2.4,     2.0,     2.0,     2.2,-,-,-,-,-
Mandai,2021,8,16,     0.6,     0.2,     0.4,     0.6,-,-,-,-,-
Mandai,2021,8,17,     3.4,     1.4,     2.4,     3.2,-,-,-,-,-
Mandai,2021,8,18,     1.6,     1.0,     1.0,     1.2,-,-,-,-,-
Mandai,2021,8,19,    15.4,     3.0,     4.6,     7.4,-,-,-,-,-
Mandai,2021,8,20,    99.6,    41.0,    71.2,    92.6,-,-,-,-,-
Mandai,2021,8,21,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2021,8,22,     2.6,     1.0,     1.8,     2.4,-,-,-,-,-
Mandai,2021,8,23,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2021,8,24,   247.2,    47.6,    84.8,   148.6,-,-,-,-,-
Mandai,2021,8,25,     2.4,     2.0,     2.2,     2.4,-,-,-,-,-
Mandai,2021,8,26,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2021,8,27,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,8,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,8,29,    10.0,     3.4,     3.6,     4.8,-,-,-,-,-
Mandai,2021,8,30,    53.8,    21.6,    33.4,    44.4,-,-,-,-,-
Mandai,2021,8,31,    21.0,     9.2,    10.8,    16.8,-,-,-,-,-
