Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2021,12,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,2,     2.0,     0.8,     1.2,     1.4,-,-,-,-,-
Mandai,2021,12,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,6,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,10,    32.0,    13.0,    13.2,    24.4,-,-,-,-,-
Mandai,2021,12,11,     9.8,     3.0,     3.6,     5.2,-,-,-,-,-
Mandai,2021,12,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,13,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,15,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Mandai,2021,12,16,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,17,    33.4,    13.8,    14.0,    22.2,-,-,-,-,-
Mandai,2021,12,18,    22.4,    20.6,    21.8,    21.8,-,-,-,-,-
Mandai,2021,12,19,    14.6,     6.6,     8.2,    11.4,-,-,-,-,-
Mandai,2021,12,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,21,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,22,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,23,     0.8,     0.6,     0.6,     0.6,-,-,-,-,-
Mandai,2021,12,24,    19.0,    10.2,    13.2,    14.4,-,-,-,-,-
Mandai,2021,12,25,    12.4,     6.4,     7.2,     8.4,-,-,-,-,-
Mandai,2021,12,26,     0.2,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2021,12,27,     0.6,     0.6,     0.6,     0.6,-,-,-,-,-
Mandai,2021,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,12,29,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Mandai,2021,12,30,    13.6,    10.8,    12.2,    13.2,-,-,-,-,-
Mandai,2021,12,31,    45.2,    19.2,    24.4,    28.4,-,-,-,-,-
