Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2021,9,1,     1.2,     1.2,     1.2,     1.2,-,-,-,-,-
Mandai,2021,9,2,    47.0,    15.4,    27.2,    38.8,-,-,-,-,-
Mandai,2021,9,3,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,4,    39.4,    26.8,    38.0,    39.4,-,-,-,-,-
Mandai,2021,9,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,6,    18.8,    18.2,    18.8,    18.8,-,-,-,-,-
Mandai,2021,9,7,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,8,     1.4,     0.8,     0.8,     1.2,-,-,-,-,-
Mandai,2021,9,9,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,10,    22.2,    14.6,    19.2,    22.0,-,-,-,-,-
Mandai,2021,9,11,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,12,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,13,     4.8,     3.6,     4.4,     4.4,-,-,-,-,-
Mandai,2021,9,14,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,15,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,16,     8.8,     8.8,     8.8,     8.8,-,-,-,-,-
Mandai,2021,9,17,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,18,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,19,    63.6,    16.4,    22.8,    25.4,-,-,-,-,-
Mandai,2021,9,20,     0.4,     0.2,     0.4,     0.4,-,-,-,-,-
Mandai,2021,9,21,    17.0,     9.4,    14.6,    17.0,-,-,-,-,-
Mandai,2021,9,22,     8.6,     8.2,     8.4,     8.4,-,-,-,-,-
Mandai,2021,9,23,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,24,    23.2,    19.4,    23.0,    23.2,-,-,-,-,-
Mandai,2021,9,25,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Mandai,2021,9,26,    14.4,    12.6,    12.6,    12.6,-,-,-,-,-
Mandai,2021,9,27,    34.2,    19.0,    28.0,    30.0,-,-,-,-,-
Mandai,2021,9,28,     4.6,     3.8,     4.6,     4.6,-,-,-,-,-
Mandai,2021,9,29,     2.2,     1.0,     1.2,     1.2,-,-,-,-,-
Mandai,2021,9,30,    61.2,    46.2,    53.0,    55.4,-,-,-,-,-
